id,title,ingredients,directions,link,source,NER,occasion,flavour_profile
1318,Apple Cinnamon Oatmeal Pancakes,"[""1/2 c. self-rising flour"", ""1/2 c. oatmeal"", ""3/4 c. buttermilk"", ""1/4 c. milk"", ""1 Tbsp. sugar"", ""2 Tbsp. vegetable oil"", ""1 egg"", ""1/4 tsp. baking soda"", ""1 tsp. cinnamon"", ""1 small apple, peeled and cut in small pieces""]","[""Heat griddle or pan."", ""Beat all ingredients, except apples, in a medium bowl with a hand beater until smooth."", ""Stir in apples. Pour about 1/4 cup of batter into hot griddle."", ""Cook until puffy. Turn and cook other side until golden brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=118537,Gathered,"[""flour"", ""oatmeal"", ""buttermilk"", ""milk"", ""sugar"", ""vegetable oil"", ""egg"", ""baking soda"", ""cinnamon"", ""apple""]",Everyday,Spiced
1320,"Apple, Cider And Spice Cake Recipe","[""A little butter for greasing the tin"", ""250 gm Braeburn Apples, (9oz)"", ""125 ml Waitrose French Cider, (4fl ounce)"", ""70 gm Unsalted butter, (2 1/2oz)"", ""175 gm Dark muscovado sugar, (6oz)"", ""2 x Waitrose Free Range Large eggs, (small), beaten"", ""200 gm Waitrose Organic Self Raising Flour, sifted (7oz)"", ""5 gm Mixed spice, (1/8 ounce)"", ""5 gm Cinnamon, (1/8 ounce)"", ""1 lrg Braeburn Apple, thinly sliced"", ""50 gm Apricot jam, (1 1/2 ounce)""]","[""Grease and line an 18cm (7\"") round cake tin with baking parchment."", ""Peel, core and dice the apples into 5mm ( 1/4\"") cubes."", ""Cook over a low heat with the cider till slightly soft and the cider has been absorbed."", ""Cream the butter and sugar till pale and fluffy, then gradually add in the Large eggs."", ""Mix in the flour, mixed spice and cinnamon followed by the softened apples."", ""Put the mix into the prepared tin and arrange the thinly sliced apples in a spiral over the top of the cake."", ""Bake in a preheated oven at 170 C, 325 F, gas mark 3, for approximately 1 hour."", ""If the apples brown too quickly, cover the tin loosely with foil and continue to cook till a skewer, inserted into the centre of the cake, comes out clean."", ""Leave the cake to cold in the tin for fifteen min, then turn out onto a wire rack."", ""When the cake has cooled brush the whole cake with warm apricot jam."", ""Variation:Make a thin icing by mixing some of the remaining cider with 25g"", ""(1oz) of icing sugar and brush over the cake, on top of the cooled apricot jam."", ""NOTES : A delicious homemade cake to serve for tea or possibly as a dessert, with cream or possibly custard."", ""Enjoy it with tea or possibly a glass of chilled cider.""]",cookeatshare.com/recipes/apple-cider-and-spice-cake-66554,Recipes1M,"[""butter"", ""Braeburn Apples"", ""butter"", ""muscovado sugar"", ""Range"", ""Flour"", ""spice"", ""Cinnamon"", ""Braeburn Apple""]",Everyday,Spiced
1323,Pound Cake Glaze,"[""juice only of 1 orange"", ""juice only of 1 1/2 lemons"", ""1/2 box xxxx sugar""]","[""Combine all ingredients and drizzle on hot cake.""]",www.cookbooks.com/Recipe-Details.aspx?id=521698,Gathered,"[""orange"", ""lemons"", ""xxxx sugar""]",Everyday,Citrus
1327,Chocolate Buttermilk Cake,"[""2 c. flour"", ""2 c. sugar"", ""1/2 c. buttermilk"", ""1 c. water"", ""3 heaping Tbsp. cocoa"", ""2 eggs"", ""1 tsp. soda"", ""1 tsp. vanilla"", ""2 sticks margarine""]","[""Mix flour and sugar in a large bowl."", ""Combine water, cocoa and margarine in a pan; bring to a boil."", ""Pour over flour and sugar. Stir."", ""Add eggs, one at a time."", ""Add buttermilk, soda and vanilla. Pour into 9 x 13-inch pan."", ""Bake at 350\u00b0 for 30 to 35 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=773536,Gathered,"[""flour"", ""sugar"", ""buttermilk"", ""water"", ""cocoa"", ""eggs"", ""soda"", ""vanilla"", ""margarine""]",Everyday,Chocolate
1338,Moist Chocolate Cake,"[""3 eggs"", ""1/2 stick oleo"", ""1 1/2 c. water"", ""3/4 c. sour milk or cream"", ""1 1/2 Tbsp. cocoa"", ""3 c. brown sugar"", ""3 tsp. soda"", ""3 c. flour""]","[""Mix together oleo, eggs, sugar and cocoa."", ""Add dry ingredients, then sour milk and water."", ""Bake at 350\u00b0."", ""A very good and moist cake.""]",www.cookbooks.com/Recipe-Details.aspx?id=1082073,Gathered,"[""eggs"", ""oleo"", ""water"", ""sour milk"", ""cocoa"", ""brown sugar"", ""soda"", ""flour""]",Everyday,Chocolate
1347,Microwave Fudge,"[""1 lb. powdered sugar"", ""1/2 c. cocoa"", ""1/4 c. milk"", ""1 stick oleo"", ""1 Tbsp. vanilla"", ""1 c. nuts""]","[""Mix sugar and cocoa well in a large bowl."", ""Make a well in the middle. Pour in milk and melted oleo."", ""Put in microwave on High for 2 minutes."", ""Mix well. Add vanilla and nuts and mix."", ""Pour into greased 9 x 9-inch pan and put in refrigerator.""]",www.cookbooks.com/Recipe-Details.aspx?id=481768,Gathered,"[""powdered sugar"", ""cocoa"", ""milk"", ""oleo"", ""vanilla"", ""nuts""]",Everyday,Chocolate
1348,Ranger Cookies,"[""1 c. butter or margarine"", ""1 c. white sugar"", ""1 c. brown sugar"", ""2 Tbsp. vanilla"", ""2 eggs"", ""2 c. plain flour"", ""1 tsp. baking powder"", ""1/2 tsp. salt"", ""2 scant teaspoon soda"", ""2 c. corn flakes, crushed"", ""2 c. quick oatmeal, uncooked"", ""1 can (3 1/2 oz) Angel Flake coconut"", ""nuts, if desired""]","[""Cream butter or margarine."", ""Add vanilla."", ""Beat eggs well. Add all dry ingredients."", ""Fold in cornflakes, oatmeal and coconut. Dough will be quite stiff."", ""I use my hands."", ""Just drop by spoonfuls onto cookie sheet."", ""They will come out round."", ""Bake at 350\u00b0 9 to 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=16844,Gathered,"[""butter"", ""white sugar"", ""brown sugar"", ""vanilla"", ""eggs"", ""flour"", ""baking powder"", ""salt"", ""soda"", ""corn flakes"", ""Angel"", ""nuts""]",Everyday,Vanilla/Cream
1349,S'Mores Layer Cake,"[""1 GANACHE:"", ""4 cups chopped milk chocolate"", ""1 1/2 cups heavy cream"", ""3 x Graham Cake (https://food52.com/recipes...)"", ""2 MARSHMALLOW:"", ""2/3 cup cool water, divided (5.35 oz)"", ""2 envelopes granulated gelatin (5 teaspoons)"", ""2 cups granulated sugar (14.00 oz)"", ""1 tablespoon vanilla extract (15 g)""]","[""Make the ganache: Place the chocolate in a large, heat-safe bowl. In a medium pot, bring the cream to a simmer over medium heat."", ""Pour the hot cream over the chocolate and let sit, undisturbed, for 15 to 20 seconds. Using a silicone spatula, begin stirring in tight circles in the center of the bowl, eventually working in larger circles outward until the ganache is smooth and glossy. Set aside to cool to a spreadable consistency (20 to 30 minutes)-you can use the fridge or freezer to speed up the process, just keep an eye on it; you don't want it to be liquid anymore or look oozy, but you also don't want it to be hard or difficult to work with. Ideally, it should be spreadable, like thick frosting!"", ""The marshmallow needs to be used right away once it is made, so before you begin to mix it, get everything ready to assemble the cake. Working one cake layer at a time, scoop 1 cup of ganache into the center of the cake, and spread into an even layer-the ganache will fill the slightly sunken cavity of the cake, but continue to spread it nearly to the edges. Repeat on all cake layers, and set aside. Transfer the remaining ganache to a disposable pastry bag and cut a 1/4-inch opening from the tip. Set aside."", ""Grease a silicone spatula with nonstick spray. Grease the inside of a disposable pastry bag with nonstick spray. You can fit it with a large round tip, or just cut a 1/2-inch opening from the end. I find it can be handy to have a pair of kitchen scissors handy-spray them with nonstick spray too!"", ""Pour 1/3 cup cool water into a medium, shallow dish and sprinkle the gelatin even over the surface. Let bloom for 5 minutes."", ""Pour the remaining 1/3 cup water and the sugar into a medium pot. Heat the pot over medium-high heat. Stir the mixture until it comes to a boil, then stop stirring completely: Agitating a boiling sugar syrup can encourage crystals to form, which can lead to disaster. Once you stop stirring, brush any visible sugar crystals away from the sides of the pot with a damp pastry brush."", ""Once the mixture begins to boil, fasten a candy thermometer to the side of the pot. Continue to boil until the temperature reads 245\u00b0 F."", ""Pour the syrup into the bowl of an electric mixer fitted with the whisk attachment. Add the vanilla and let the mixture cool to 220\u00b0 F."", ""While the syrup cools, melt the bloomed gelatin, either in the microwave (15 to 20 seconds) or over a double boiler, until it is fluid."", ""When the sugar syrup has cooled, add it to the bowl of your mixer and gradually work the mixer up to medium speed. Once the mixer is running, add the melted gelatin (and any extracts, if using). Whip the sugar on medium speed until the bowl feels almost entirely cool to the touch and the sugar is opaque white and very fluffy, 4 to 5 minutes. It should hold stiff peaks. Try not to stop and restart the mixer multiple times, just keep whipping steadily for 4 to 5 minutes."", ""While the marshmallow whips, place one layer of the cake on a cake turntable (or straight onto a cake stand). Have the other two layers ready to go."", ""When the marshmallow is fully aerated (it should hold peaks), use the greased spatula to transfer it to the greased pastry bag. Starting in the center of the first cake layer, pipe a spiral of marshmallow, working to the outside edge. stop about 1/4 inch from the edge. If desired, toast the marshmallow layer with a kitchen torch, then top with the next cake layer. Repeat this process with another cake layer, then place the final cake layer on top."", ""For the top of the cake, pipe little rounds/drops of marshmallow all over the top of the cake. If you want, use the scissors to help snip the end of each piped piece to help release it from the bag. Once the surface is totally covered, toast it all over with a torch."", ""Drizzle the remaining ganache over the surface of the cake. Let the cake stand 15 minutes to 20 minutes before slicing and serving.""]",food52.com/recipes/56541-s-mores-layer-cake,Gathered,"[""GANACHE"", ""milk chocolate"", ""heavy cream"", ""Graham Cake"", ""MARSHMALLOW"", ""water"", ""gelatin"", ""sugar"", ""vanilla""]",Everyday,Chocolate
1352,Danielle'S Shepperd'S Pie,"[""1 lb ground beef or 1 lb ground chicken"", ""1 1/2 cups frozen sweet corn, boiled and drained"", ""1 onion, diced"", ""2 -3 garlic cloves, minced"", ""5 medium potatoes"", ""1 tablespoon butter"", ""1/4 cup sour cream"", ""2 tablespoons cream cheese with garlic and herbs"", ""2 tablespoons milk (optional)"", ""1 teaspoon cayenne pepper (optional)"", ""salt and pepper""]","[""Brown ground beef, onion, and garlic."", ""Reduce heat and add seasoning (salt, pepper, and any other seasoning you like)."", ""Drain fat and crumble beef into a casserole or baking dish and pat down firmly. Set aside."", ""Spoon cooked, drained corn in a thin, even layer on top of beef. Set aside."", ""Meanwhile, boil potatoes. (I like to add 2 whole garlic cloves half way through)"", ""When potatoes are done drain water, add butter, sour cream, cream cheese and salt and pepper. Mash together, add milk if necessary. Carefully dollop spoonfuls of the mashed potatoes evenly over evenly over the beef and smooth down with a buttered spoon. (At this point you can refridgerate or freeze until ready to use if you like)"", ""Place in preheated 350 degree oven and bake for about 40 minutes or until mashed potatoes are light golden brown."", ""Sometimes I add a little bit of shredded cheese on top about 5 minutes before it comes out of the oven to give it a different taste.""]",www.food.com/recipe/danielles-shepperds-pie-432489,Gathered,"[""ground beef"", ""frozen sweet corn"", ""onion"", ""garlic"", ""potatoes"", ""butter"", ""sour cream"", ""cream cheese"", ""milk"", ""cayenne pepper"", ""salt""]",Everyday,Vanilla/Cream
1360,Oven Pancake,"[""1/2 c. flour"", ""1/2 c. milk"", ""2 eggs"", ""dash of nutmeg"", ""dash of sugar"", ""dash of cinnamon""]","[""Preheat oven to 425\u00b0."", ""In a cast-iron pan, heat 1 teaspoon butter or margarine in oven for 1 minute."", ""Add batter."", ""Bake 15 or 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=706614,Gathered,"[""flour"", ""milk"", ""eggs"", ""nutmeg"", ""sugar"", ""cinnamon""]",Everyday,Spiced
1364,Potato Donuts,"[""2 c. mashed potatoes"", ""2 large c. sugar"", ""2 Tbsp. melted butter"", ""3 eggs, beaten"", ""1/2 tsp. salt"", ""5 tsp. baking powder"", ""2 tsp. nutmeg"", ""1 c. milk"", ""flour (about 5 c.)""]","[""Beat potatoes, sugar and melted butter together."", ""Add the beaten eggs, salt, baking powder, nutmeg and milk; beat."", ""Stir in about 5 cups flour."", ""Pat out on floured surface; drop into hot oil.""]",www.cookbooks.com/Recipe-Details.aspx?id=537530,Gathered,"[""potatoes"", ""sugar"", ""butter"", ""eggs"", ""salt"", ""baking powder"", ""nutmeg"", ""milk"", ""flour""]",Everyday,Spiced
1373,Cinnamon Rolls,"[""2 c. milk, scalded and cooled"", ""1 c. sugar"", ""1 c. flour"", ""2 pkg. yeast"", ""3/4 c. margarine, melted"", ""2 eggs, beaten"", ""4 1/2 c. flour"", ""2 Tbsp. (scant) salt"", ""raisins"", ""butter, softened"", ""cinnamon"", ""sugar"", ""chopped nuts (optional)""]","[""Combine first 4 ingredients in bowl mixing well."", ""Let rise 1 hour."", ""Add next 5 ingredients; mix well."", ""Let rise, covered, in warm place, until doubled."", ""Knead on floured surface until smooth and elastic."", ""Roll out on floured surface."", ""Spread with butter. Sprinkle with mixture of cinnamon, sugar and nuts."", ""Roll as for jelly roll and cut into slices."", ""Place in greased baking pan."", ""Let rise until double."", ""Bake at 375\u00b0 for 10 minutes or until golden brown."", ""Frost while warm.""]",www.cookbooks.com/Recipe-Details.aspx?id=240471,Gathered,"[""milk"", ""sugar"", ""flour"", ""yeast"", ""margarine"", ""eggs"", ""flour"", ""salt"", ""raisins"", ""butter"", ""cinnamon"", ""sugar"", ""nuts""]",Everyday,Spiced
1383,Broccoli And Gorgonzola Pie,"[""1 lb puff pastry (if frozen, defrost according to package instructions)"", ""2 broccoli, heads cut into small florets (1 1/2 lb total)"", ""2 tablespoons butter"", ""3 -4 leeks, cleaned, trimmed and thinly sliced"", ""2/3 cup heavy cream"", ""1/3 cup water"", ""1/4 cup chives"", ""3 tablespoons grainy mustard"", ""1 teaspoon salt"", ""black pepper"", ""6 ounces gorgonzola, cut roughly into medium chunks"", ""1 egg, beaten""]","[""Preheat oven to 400 degrees F. Roll out two-thirds of the pastry into a circle that can easily line a 10-inch loose-bottomed tart pan. Line the pan, and trim off the excess pastry. Roll out the next piece to make a thinner top; place this piece on a piece of parchment paper, or a plate. Chill the bottom and top in the freezer for 10 minutes."", ""Cover the tart bottom with parchment paper, and cover with baking beans. Blind bake for 15 minutes, to a golden, not overly brown color. Remove from the oven, take out parchment and baking beans, and bake for another 5 minutes. Let cool."", ""As the shell is baking, cook broccoli florets in a pot of boiling water. The florets should be tender but crisp, approximately 2 minutes. Rinse broccoli under cold water, and let dry."", ""Melt butter in a pan, and saute leeks on a low heat for 10 minutes, so they soften but don't color. Add mustard, cream, water, chives and a few cracks of black pepper. Stir to incorporate, and remove from heat."", ""Assembly: Spread the leek and cream mixture over the bottom of the tart. Spread the broccoli on top. Add the Gorgonzola. Brush the rim of the tart pan with the egg, and then place the pastry top over the filling. Press and seal the tart, and cut off any excess pastry. Glaze the top with the beaten egg and bake for 30 minutes (you're looking for a golden brown top.) Take out of the over and cool for 3-5 minutes before removing from the pan.""]",www.food.com/recipe/broccoli-and-gorgonzola-pie-493168,Gathered,"[""pastry"", ""broccoli"", ""butter"", ""heavy cream"", ""water"", ""chives"", ""grainy mustard"", ""salt"", ""black pepper"", ""gorgonzola"", ""egg""]",Everyday,Vanilla/Cream
1386,Coconut Cream Angel Pie,"[""1/2 cup sugar"", ""1/4 cup cornstarch"", ""1/4 teaspoon salt"", ""2 cups whole milk"", ""3 egg yolks, lightly beaten"", ""1/2 cup flaked coconut"", ""1 tablespoon butter"", ""1 1/2 teaspoons vanilla extract"", ""1 pastry shells, baked (9 inches)"", ""MERINGUE"", ""3 egg whites"", ""1/4 teaspoon cream of tartar"", ""1/4 teaspoon vanilla extract"", ""6 tablespoons sugar"", ""1/4 cup flaked coconut""]","[""In a small heavy saucepan, combine the sugar, cornstarch and salt. Add milk; stir until smooth. Cook and stir over medium-high heat until thickened and bubbly. Reduce heat to low; cook and stir for 2 minutes longer."", ""Remove from the heat. Stir a small amount of hot filling into egg yolks; return all to the pan, stirring constantly. Bring to a gentle boil; cook and stir 2 minutes longer. Remove from the heat; stir in the coconut, butter and vanilla. Pour into prepared shell."", ""In a small bowl, beat the egg whites, cream of tartar and vanilla on medium speed until soft peaks form. Gradually beat in sugar, 1 tablespoon at a time, on high until stiff peaks form. Spread meringue over hot filling, sealing edges to crust. Sprinkle with coconut."", ""Bake at 350\u00b0 for 17-20 minutes or until golden brown. Cool on a wire rack for 1 hour. Refrigerate for at least 3 hours before serving. Store leftovers in the refrigerator.""]",www.food.com/recipe/coconut-cream-angel-pie-420558,Gathered,"[""sugar"", ""cornstarch"", ""salt"", ""milk"", ""egg yolks"", ""flaked coconut"", ""butter"", ""vanilla"", ""pastry shells"", ""MERINGUE"", ""egg whites"", ""cream of tartar"", ""vanilla"", ""sugar"", ""flaked coconut""]",Everyday,Vanilla/Cream
